Trade DATE,0
2018-05-14,1.544082743039814e-05
2018-05-15,-0.01006357689096149
2018-05-16,0.009403240182783268
2018-05-17,-0.001594823495449556
2018-05-18,-0.00606061617969759
2018-05-21,0.0075998432810974546
2018-05-22,-0.004961678410338233
2018-05-23,0.003850301312323667
2018-05-24,0.0007511765648715585
2018-05-25,-0.0012321760368129893
2018-05-29,-0.00867795923085394
2018-05-30,0.006555316183931125
2018-05-31,0.0019086325337533958
2018-06-01,0.014747132828011877
2018-06-04,0.011197954107504163
2018-06-05,0.0013709437226846477
2018-06-06,3.8928470970348845e-05
2018-06-07,0.003569183557514751
2018-06-08,-0.001961149687692972
2018-06-11,0.0031055042905090793
2018-06-12,0.005201890407350159
2018-06-13,-0.005317178902467893
2018-06-14,0.006914748024436404
2018-06-15,0.00019146914982748337
2018-06-18,0.004171678141758561
2018-06-19,-0.0047867770124223235
2018-06-20,0.002684788137483333
2018-06-21,-0.0021559805228588136
2018-06-22,0.0002116058468737413
2018-06-25,-0.01277842264388529
2018-06-26,-0.0003596122608551245
2018-06-27,-0.004898644883385724
2018-06-28,0.0034223317977904637
2018-06-29,0.00015821473544967252
2018-07-02,0.005677000619409048
2018-07-03,-0.014463877149571312
2018-07-05,0.012395070024304658
2018-07-06,0.010099847914972166
2018-07-09,0.01078530891067501
2018-07-10,0.00044919885192562514
2018-07-11,-0.0051997924647497005
2018-07-12,0.01898467874502437
2018-07-13,0.005952383758645041
2018-07-16,-0.00472397574418489
2018-07-17,0.005382151636322459
2018-07-18,-0.0026865882269515953
2018-07-19,0.0040897744694558345
2018-07-20,0.00042206103106245957
2018-07-23,0.006316918763941137
2018-07-24,0.013795893145059468
2018-07-25,0.010548080416735568
2018-07-26,0.0017181357521715381
2018-07-27,-0.01649556555291609
2018-07-30,-0.007736164405578745
2018-07-31,-0.0006192798146168835
2018-08-01,0.017981692903854984
2018-08-02,0.017546534307282476
2018-08-03,0.0016728479338097289
2018-08-06,0.0030554879293643498
2018-08-07,0.003330418989312152
2018-08-08,0.002207083464937476
2018-08-09,-0.005854579044896871
2018-08-10,-0.0020588977715155403
2018-08-13,0.000317260162439381
2018-08-14,0.007022375499607417
2018-08-15,-0.007155805260280775
2018-08-16,0.005003273688483523
2018-08-17,0.008847622647723504
2018-08-20,0.0011089264101291998
2018-08-21,-0.0006023754950728784
2018-08-22,0.0025766914407321373
2018-08-23,0.000579915000843534
2018-08-24,0.007829826493987705
2018-08-27,0.006724385176319865
2018-08-28,0.00016108639585299387
2018-08-29,0.009789253058784123
2018-08-30,0.0012751327918437323
2018-08-31,0.0015423461297118613
2018-09-04,-0.002513016553781703
2018-09-05,-0.0037835268895196985
2018-09-06,-0.008250731417655125
2018-09-07,0.0021617621778031353
2018-09-10,-0.0021534922538292887
2018-09-11,0.01348006811783072
2018-09-12,-0.010672184901033758
2018-09-13,0.010029212507004096
2018-09-14,-0.012715294107063327
2018-09-17,-0.018346999238021633
2018-09-18,0.0054179069715840624
2018-09-19,0.002320598314411078
2018-09-20,0.0071252467285785786
2018-09-21,-0.008229507713619928
2018-09-24,0.004858193763422522
2018-09-25,0.0047323700598266285
2018-09-26,-0.002566593916472293
2018-09-27,0.011116949223953787
2018-09-28,0.0020977335841750504
2018-10-01,0.0024319698533018146
2018-10-02,0.006716341719606629
2018-10-03,0.00040242844147575496
2018-10-04,-0.017664848059312194
2018-10-05,-0.02700523036327255
2018-10-08,0.004597807005729278
2018-10-09,0.0020304248837382057
2018-10-10,-0.03694092254469835
2018-10-11,-0.002367259616114947
2018-10-12,0.029115189021345984
2018-10-15,-0.016066324025341323
2018-10-16,0.02091165867202956
2018-10-17,-0.0019163845261412162
2018-10-18,-0.015941763715467995
2018-10-19,0.009267388820834629
2018-10-22,0.0025802033022002493
2018-10-23,0.0034569712535259534
2018-10-24,-0.03470614595837514
2018-10-25,0.025463701737335143
2018-10-26,-0.024728166444840882
2018-10-29,-0.015781866334970952
2018-10-30,0.015178274468561051
2018-10-31,0.02277478194927503
2018-11-01,0.00443587351487266
2018-11-02,-0.025100951289886726
2018-11-05,-0.008827356938094036
2018-11-06,0.011855895713501244
2018-11-07,0.02712793145044349
2018-11-08,-0.007984322469059668
2018-11-09,-0.012772073066320925
2018-11-12,-0.029966366645091815
2018-11-13,-0.004641767774079171
2018-11-14,-0.008149031427079382
2018-11-15,0.01013463437078325
2018-11-16,0.0042494270414059985
2018-11-19,-0.02952931358851392
2018-11-20,-0.027785561485725526
2018-11-21,0.002349373194703334
2018-11-23,-0.01060469824772588
2018-11-26,0.011638242197791969
2018-11-27,0.003343806592837691
2018-11-28,0.037120978732954134
2018-11-29,-0.000970367099939732
2018-11-30,0.0004807881318003026
2018-12-03,0.01645531506904267
2018-12-04,-0.039646418830428486
2018-12-06,0.012052409617337334
2018-12-07,-0.0338342596278941
2018-12-10,-0.00011024871573576469
2018-12-11,0.0077541776496843715
2018-12-12,0.0066232270939385884
2018-12-13,0.001201324749620314
2018-12-14,-0.045503885749661535
2018-12-17,-0.019056608398161146
2018-12-18,0.009577531341578386
2018-12-19,-0.014838740336087675
2018-12-20,-0.019926307080611157
2018-12-21,-0.027242385649389522
2018-12-24,-0.01751717308956761
2018-12-26,0.06022604449013035
2018-12-27,0.0033656370049427453
2018-12-28,-0.00040920386982656876
2018-12-31,0.005504495278435476
2019-01-02,0.005394465531087207
2019-01-03,-0.04976231679266829
2019-01-04,0.04183819036625162
2019-01-07,-0.00023585962609007358
2019-01-08,0.01131197892558977
2019-01-09,0.007316613718097849
